ts,td,sa,sp,da,dp,pr,ibyt,ipkt,flg,Label
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-07-02 00:53:32,4.028,192.168.40.2,0,192.168.50.100,0,1,420.0,5.0,0,1.0
2024-07-02 00:53:32,4.028,192.168.40.2,0,192.168.50.100,0,1,420.0,5.0,0,1.0
2024-07-02 00:53:19,4.024,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-07-02 00:53:19,4.024,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-07-02 00:53:32,4.028,192.168.40.2,0,192.168.50.100,0,1,420.0,5.0,0,1.0
2024-07-02 00:53:32,4.028,192.168.40.2,0,192.168.50.100,0,1,420.0,5.0,0,1.0
2024-07-02 00:53:19,4.024,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-07-02 00:53:19,4.024,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
